run,generation,best_fitness,algorithm,instance
2,67,22148,EA,tai20_10_0.fsp
2,68,22148,EA,tai20_10_0.fsp
2,69,22148,EA,tai20_10_0.fsp
2,70,22148,EA,tai20_10_0.fsp
2,71,22148,EA,tai20_10_0.fsp
2,72,22148,EA,tai20_10_0.fsp
2,73,22148,EA,tai20_10_0.fsp
2,74,22148,EA,tai20_10_0.fsp
2,75,22148,EA,tai20_10_0.fsp
2,76,22148,EA,tai20_10_0.fsp
2,77,22148,EA,tai20_10_0.fsp
2,78,22148,EA,tai20_10_0.fsp
2,79,22148,EA,tai20_10_0.fsp
2,80,22148,EA,tai20_10_0.fsp
2,81,22148,EA,tai20_10_0.fsp
2,82,22148,EA,tai20_10_0.fsp
2,83,22148,EA,tai20_10_0.fsp
2,84,22148,EA,tai20_10_0.fsp
2,85,22148,EA,tai20_10_0.fsp
2,86,22148,EA,tai20_10_0.fsp
2,87,22148,EA,tai20_10_0.fsp
2,88,22148,EA,tai20_10_0.fsp
2,89,22148,EA,tai20_10_0.fsp
2,90,22148,EA,tai20_10_0.fsp
2,91,22148,EA,tai20_10_0.fsp
2,92,22148,EA,tai20_10_0.fsp
2,93,22148,EA,tai20_10_0.fsp
2,94,22148,EA,tai20_10_0.fsp
2,95,22148,EA,tai20_10_0.fsp
2,96,22148,EA,tai20_10_0.fsp
2,97,22148,EA,tai20_10_0.fsp
2,98,22148,EA,tai20_10_0.fsp
2,99,22148,EA,tai20_10_0.fsp
3,0,23815,EA,tai20_10_0.fsp
3,1,23815,EA,tai20_10_0.fsp
3,2,23340,EA,tai20_10_0.fsp
3,3,23340,EA,tai20_10_0.fsp
3,4,23340,EA,tai20_10_0.fsp
3,5,22999,EA,tai20_10_0.fsp
3,6,22999,EA,tai20_10_0.fsp
3,7,22719,EA,tai20_10_0.fsp
3,8,22668,EA,tai20_10_0.fsp
3,9,22668,EA,tai20_10_0.fsp
3,10,22668,EA,tai20_10_0.fsp
3,11,22668,EA,tai20_10_0.fsp
3,12,22668,EA,tai20_10_0.fsp
3,13,22657,EA,tai20_10_0.fsp
3,14,22657,EA,tai20_10_0.fsp
3,15,22657,EA,tai20_10_0.fsp
3,16,22613,EA,tai20_10_0.fsp
3,17,22613,EA,tai20_10_0.fsp
3,18,22613,EA,tai20_10_0.fsp
3,19,22613,EA,tai20_10_0.fsp
3,20,22613,EA,tai20_10_0.fsp
3,21,22576,EA,tai20_10_0.fsp
3,22,22576,EA,tai20_10_0.fsp
3,23,22576,EA,tai20_10_0.fsp
3,24,22576,EA,tai20_10_0.fsp
3,25,22576,EA,tai20_10_0.fsp
3,26,22576,EA,tai20_10_0.fsp
3,27,22576,EA,tai20_10_0.fsp
3,28,22576,EA,tai20_10_0.fsp
3,29,22576,EA,tai20_10_0.fsp
3,30,22576,EA,tai20_10_0.fsp
3,31,22576,EA,tai20_10_0.fsp
3,32,22576,EA,tai20_10_0.fsp
3,33,22576,EA,tai20_10_0.fsp
3,34,22550,EA,tai20_10_0.fsp
3,35,22550,EA,tai20_10_0.fsp
3,36,22550,EA,tai20_10_0.fsp
3,37,22508,EA,tai20_10_0.fsp
3,38,22508,EA,tai20_10_0.fsp
3,39,22508,EA,tai20_10_0.fsp
3,40,22508,EA,tai20_10_0.fsp
3,41,22508,EA,tai20_10_0.fsp
3,42,22508,EA,tai20_10_0.fsp
3,43,22491,EA,tai20_10_0.fsp
3,44,22491,EA,tai20_10_0.fsp
3,45,22491,EA,tai20_10_0.fsp
3,46,22378,EA,tai20_10_0.fsp
3,47,22378,EA,tai20_10_0.fsp
3,48,22378,EA,tai20_10_0.fsp
3,49,22378,EA,tai20_10_0.fsp
3,50,22378,EA,tai20_10_0.fsp
3,51,22378,EA,tai20_10_0.fsp
3,52,22378,EA,tai20_10_0.fsp
3,53,22378,EA,tai20_10_0.fsp
3,54,22378,EA,tai20_10_0.fsp
3,55,22339,EA,tai20_10_0.fsp
3,56,22339,EA,tai20_10_0.fsp
3,57,22339,EA,tai20_10_0.fsp
3,58,22339,EA,tai20_10_0.fsp
3,59,22339,EA,tai20_10_0.fsp
3,60,22339,EA,tai20_10_0.fsp
3,61,22339,EA,tai20_10_0.fsp
3,62,22339,EA,tai20_10_0.fsp
3,63,22307,EA,tai20_10_0.fsp
3,64,22307,EA,tai20_10_0.fsp
3,65,22307,EA,tai20_10_0.fsp
3,66,22264,EA,tai20_10_0.fsp
3,67,22264,EA,tai20_10_0.fsp
3,68,22264,EA,tai20_10_0.fsp
3,69,22264,EA,tai20_10_0.fsp
3,70,22264,EA,tai20_10_0.fsp
3,71,22264,EA,tai20_10_0.fsp
3,72,22264,EA,tai20_10_0.fsp
3,73,22264,EA,tai20_10_0.fsp
3,74,22264,EA,tai20_10_0.fsp
3,75,22264,EA,tai20_10_0.fsp
3,76,22264,EA,tai20_10_0.fsp
3,77,22241,EA,tai20_10_0.fsp
3,78,22241,EA,tai20_10_0.fsp
3,79,22222,EA,tai20_10_0.fsp
3,80,22222,EA,tai20_10_0.fsp
3,81,22222,EA,tai20_10_0.fsp
3,82,22222,EA,tai20_10_0.fsp
3,83,22222,EA,tai20_10_0.fsp
3,84,22222,EA,tai20_10_0.fsp
3,85,22222,EA,tai20_10_0.fsp
3,86,22222,EA,tai20_10_0.fsp
3,87,22222,EA,tai20_10_0.fsp
3,88,22222,EA,tai20_10_0.fsp
3,89,22222,EA,tai20_10_0.fsp
3,90,22222,EA,tai20_10_0.fsp
3,91,22222,EA,tai20_10_0.fsp
3,92,22222,EA,tai20_10_0.fsp
3,93,22222,EA,tai20_10_0.fsp
3,94,22222,EA,tai20_10_0.fsp
3,95,22222,EA,tai20_10_0.fsp
3,96,22222,EA,tai20_10_0.fsp
3,97,22222,EA,tai20_10_0.fsp
3,98,22222,EA,tai20_10_0.fsp
3,99,22222,EA,tai20_10_0.fsp
4,0,23935,EA,tai20_10_0.fsp
4,1,23094,EA,tai20_10_0.fsp
4,2,23094,EA,tai20_10_0.fsp
4,3,23094,EA,tai20_10_0.fsp
4,4,23094,EA,tai20_10_0.fsp
4,5,22938,EA,tai20_10_0.fsp
4,6,22860,EA,tai20_10_0.fsp
4,7,22687,EA,tai20_10_0.fsp
4,8,22687,EA,tai20_10_0.fsp
4,9,22687,EA,tai20_10_0.fsp
4,10,22470,EA,tai20_10_0.fsp
4,11,22470,EA,tai20_10_0.fsp
4,12,22470,EA,tai20_10_0.fsp
4,13,22404,EA,tai20_10_0.fsp
4,14,22404,EA,tai20_10_0.fsp
4,15,22404,EA,tai20_10_0.fsp
4,16,22404,EA,tai20_10_0.fsp
4,17,22404,EA,tai20_10_0.fsp
4,18,22366,EA,tai20_10_0.fsp
4,19,22274,EA,tai20_10_0.fsp
4,20,22274,EA,tai20_10_0.fsp
4,21,22209,EA,tai20_10_0.fsp
4,22,22209,EA,tai20_10_0.fsp
4,23,22209,EA,tai20_10_0.fsp
4,24,22209,EA,tai20_10_0.fsp
4,25,22209,EA,tai20_10_0.fsp
4,26,22088,EA,tai20_10_0.fsp
4,27,22088,EA,tai20_10_0.fsp
4,28,22077,EA,tai20_10_0.fsp
4,29,22077,EA,tai20_10_0.fsp
4,30,22021,EA,tai20_10_0.fsp
4,31,22021,EA,tai20_10_0.fsp
4,32,22010,EA,tai20_10_0.fsp
4,33,22010,EA,tai20_10_0.fsp
4,34,21889,EA,tai20_10_0.fsp
4,35,21889,EA,tai20_10_0.fsp
4,36,21795,EA,tai20_10_0.fsp
4,37,21795,EA,tai20_10_0.fsp
4,38,21795,EA,tai20_10_0.fsp
4,39,21771,EA,tai20_10_0.fsp
4,40,21771,EA,tai20_10_0.fsp
4,41,21771,EA,tai20_10_0.fsp
4,42,21750,EA,tai20_10_0.fsp
4,43,21750,EA,tai20_10_0.fsp
4,44,21704,EA,tai20_10_0.fsp
4,45,21704,EA,tai20_10_0.fsp
4,46,21704,EA,tai20_10_0.fsp
4,47,21704,EA,tai20_10_0.fsp
4,48,21704,EA,tai20_10_0.fsp
4,49,21704,EA,tai20_10_0.fsp
4,50,21704,EA,tai20_10_0.fsp
4,51,21704,EA,tai20_10_0.fsp
4,52,21664,EA,tai20_10_0.fsp
4,53,21664,EA,tai20_10_0.fsp
4,54,21664,EA,tai20_10_0.fsp
4,55,21664,EA,tai20_10_0.fsp
4,56,21664,EA,tai20_10_0.fsp
4,57,21461,EA,tai20_10_0.fsp
4,58,21438,EA,tai20_10_0.fsp
4,59,21415,EA,tai20_10_0.fsp
4,60,21415,EA,tai20_10_0.fsp
4,61,21415,EA,tai20_10_0.fsp
4,62,21415,EA,tai20_10_0.fsp
4,63,21415,EA,tai20_10_0.fsp
4,64,21347,EA,tai20_10_0.fsp
4,65,21347,EA,tai20_10_0.fsp
4,66,21347,EA,tai20_10_0.fsp
4,67,21347,EA,tai20_10_0.fsp
4,68,21347,EA,tai20_10_0.fsp
4,69,21347,EA,tai20_10_0.fsp
4,70,21347,EA,tai20_10_0.fsp
4,71,21347,EA,tai20_10_0.fsp
4,72,21347,EA,tai20_10_0.fsp
4,73,21322,EA,tai20_10_0.fsp
4,74,21322,EA,tai20_10_0.fsp
4,75,21241,EA,tai20_10_0.fsp
4,76,21200,EA,tai20_10_0.fsp
4,77,21200,EA,tai20_10_0.fsp
4,78,21200,EA,tai20_10_0.fsp
4,79,21200,EA,tai20_10_0.fsp
4,80,21173,EA,tai20_10_0.fsp
4,81,21173,EA,tai20_10_0.fsp
4,82,21173,EA,tai20_10_0.fsp
4,83,21173,EA,tai20_10_0.fsp
4,84,21173,EA,tai20_10_0.fsp
4,85,21173,EA,tai20_10_0.fsp
4,86,21173,EA,tai20_10_0.fsp
4,87,21173,EA,tai20_10_0.fsp
4,88,21173,EA,tai20_10_0.fsp
4,89,21173,EA,tai20_10_0.fsp
4,90,21173,EA,tai20_10_0.fsp
4,91,21173,EA,tai20_10_0.fsp
4,92,21173,EA,tai20_10_0.fsp
4,93,21135,EA,tai20_10_0.fsp
4,94,21135,EA,tai20_10_0.fsp
4,95,21135,EA,tai20_10_0.fsp
4,96,21135,EA,tai20_10_0.fsp
4,97,21135,EA,tai20_10_0.fsp
4,98,21135,EA,tai20_10_0.fsp
4,99,21135,EA,tai20_10_0.fsp
5,0,23538,EA,tai20_10_0.fsp
5,1,23538,EA,tai20_10_0.fsp
5,2,23288,EA,tai20_10_0.fsp
5,3,23288,EA,tai20_10_0.fsp
5,4,23288,EA,tai20_10_0.fsp
5,5,23108,EA,tai20_10_0.fsp
5,6,22572,EA,tai20_10_0.fsp
5,7,22572,EA,tai20_10_0.fsp
5,8,22440,EA,tai20_10_0.fsp
5,9,22440,EA,tai20_10_0.fsp
5,10,22440,EA,tai20_10_0.fsp
5,11,22238,EA,tai20_10_0.fsp
5,12,22238,EA,tai20_10_0.fsp
5,13,22238,EA,tai20_10_0.fsp
5,14,22238,EA,tai20_10_0.fsp
5,15,22238,EA,tai20_10_0.fsp
5,16,22056,EA,tai20_10_0.fsp
5,17,22056,EA,tai20_10_0.fsp
5,18,22056,EA,tai20_10_0.fsp
5,19,22056,EA,tai20_10_0.fsp
5,20,22056,EA,tai20_10_0.fsp
5,21,22056,EA,tai20_10_0.fsp
5,22,22056,EA,tai20_10_0.fsp
5,23,22056,EA,tai20_10_0.fsp
5,24,22056,EA,tai20_10_0.fsp
5,25,22056,EA,tai20_10_0.fsp
5,26,22056,EA,tai20_10_0.fsp
5,27,22056,EA,tai20_10_0.fsp
5,28,22004,EA,tai20_10_0.fsp
5,29,22004,EA,tai20_10_0.fsp
5,30,21992,EA,tai20_10_0.fsp
5,31,21992,EA,tai20_10_0.fsp
5,32,21885,EA,tai20_10_0.fsp
5,33,21885,EA,tai20_10_0.fsp
5,34,21885,EA,tai20_10_0.fsp
5,35,21885,EA,tai20_10_0.fsp
5,36,21885,EA,tai20_10_0.fsp
5,37,21885,EA,tai20_10_0.fsp
5,38,21885,EA,tai20_10_0.fsp
5,39,21885,EA,tai20_10_0.fsp
5,40,21885,EA,tai20_10_0.fsp
5,41,21818,EA,tai20_10_0.fsp
5,42,21818,EA,tai20_10_0.fsp
5,43,21818,EA,tai20_10_0.fsp
5,44,21818,EA,tai20_10_0.fsp
5,45,21818,EA,tai20_10_0.fsp
5,46,21818,EA,tai20_10_0.fsp
5,47,21758,EA,tai20_10_0.fsp
5,48,21758,EA,tai20_10_0.fsp
5,49,21758,EA,tai20_10_0.fsp
5,50,21758,EA,tai20_10_0.fsp
5,51,21758,EA,tai20_10_0.fsp
5,52,21758,EA,tai20_10_0.fsp
5,53,21758,EA,tai20_10_0.fsp
5,54,21758,EA,tai20_10_0.fsp
5,55,21758,EA,tai20_10_0.fsp
5,56,21758,EA,tai20_10_0.fsp
5,57,21758,EA,tai20_10_0.fsp
5,58,21758,EA,tai20_10_0.fsp
5,59,21758,EA,tai20_10_0.fsp
5,60,21758,EA,tai20_10_0.fsp
5,61,21758,EA,tai20_10_0.fsp
5,62,21758,EA,tai20_10_0.fsp
5,63,21758,EA,tai20_10_0.fsp
5,64,21758,EA,tai20_10_0.fsp
5,65,21758,EA,tai20_10_0.fsp
5,66,21758,EA,tai20_10_0.fsp
5,67,21758,EA,tai20_10_0.fsp
5,68,21758,EA,tai20_10_0.fsp
5,69,21758,EA,tai20_10_0.fsp
5,70,21758,EA,tai20_10_0.fsp
5,71,21758,EA,tai20_10_0.fsp
5,72,21758,EA,tai20_10_0.fsp
5,73,21758,EA,tai20_10_0.fsp
5,74,21732,EA,tai20_10_0.fsp
5,75,21732,EA,tai20_10_0.fsp
5,76,21732,EA,tai20_10_0.fsp
5,77,21732,EA,tai20_10_0.fsp
5,78,21732,EA,tai20_10_0.fsp
5,79,21732,EA,tai20_10_0.fsp
5,80,21732,EA,tai20_10_0.fsp
5,81,21732,EA,tai20_10_0.fsp
5,82,21732,EA,tai20_10_0.fsp
5,83,21732,EA,tai20_10_0.fsp
5,84,21732,EA,tai20_10_0.fsp
5,85,21732,EA,tai20_10_0.fsp
5,86,21732,EA,tai20_10_0.fsp
5,87,21732,EA,tai20_10_0.fsp
5,88,21732,EA,tai20_10_0.fsp
5,89,21732,EA,tai20_10_0.fsp
5,90,21732,EA,tai20_10_0.fsp
5,91,21732,EA,tai20_10_0.fsp
5,92,21732,EA,tai20_10_0.fsp
5,93,21732,EA,tai20_10_0.fsp
5,94,21732,EA,tai20_10_0.fsp
5,95,21732,EA,tai20_10_0.fsp
5,96,21732,EA,tai20_10_0.fsp
5,97,21732,EA,tai20_10_0.fsp
5,98,21732,EA,tai20_10_0.fsp
5,99,21732,EA,tai20_10_0.fsp
6,0,23772,EA,tai20_10_0.fsp
6,1,23596,EA,tai20_10_0.fsp
6,2,23596,EA,tai20_10_0.fsp
6,3,23244,EA,tai20_10_0.fsp
6,4,23244,EA,tai20_10_0.fsp
6,5,23244,EA,tai20_10_0.fsp
6,6,22763,EA,tai20_10_0.fsp
6,7,22763,EA,tai20_10_0.fsp
6,8,22476,EA,tai20_10_0.fsp
6,9,22476,EA,tai20_10_0.fsp
6,10,22476,EA,tai20_10_0.fsp
6,11,22344,EA,tai20_10_0.fsp
6,12,22214,EA,tai20_10_0.fsp
6,13,22214,EA,tai20_10_0.fsp
6,14,22097,EA,tai20_10_0.fsp
6,15,22097,EA,tai20_10_0.fsp
6,16,21975,EA,tai20_10_0.fsp
6,17,21975,EA,tai20_10_0.fsp
6,18,21904,EA,tai20_10_0.fsp
6,19,21904,EA,tai20_10_0.fsp
6,20,21904,EA,tai20_10_0.fsp
6,21,21904,EA,tai20_10_0.fsp
6,22,21824,EA,tai20_10_0.fsp
6,23,21824,EA,tai20_10_0.fsp
6,24,21824,EA,tai20_10_0.fsp
6,25,21680,EA,tai20_10_0.fsp
6,26,21680,EA,tai20_10_0.fsp
6,27,21552,EA,tai20_10_0.fsp
6,28,21552,EA,tai20_10_0.fsp
6,29,21552,EA,tai20_10_0.fsp
6,30,21462,EA,tai20_10_0.fsp
6,31,21462,EA,tai20_10_0.fsp
6,32,21437,EA,tai20_10_0.fsp
6,33,21437,EA,tai20_10_0.fsp
6,34,21437,EA,tai20_10_0.fsp
6,35,21437,EA,tai20_10_0.fsp
6,36,21437,EA,tai20_10_0.fsp
6,37,21434,EA,tai20_10_0.fsp
6,38,21434,EA,tai20_10_0.fsp
6,39,21434,EA,tai20_10_0.fsp
6,40,21434,EA,tai20_10_0.fsp
6,41,21429,EA,tai20_10_0.fsp
6,42,21429,EA,tai20_10_0.fsp
6,43,21429,EA,tai20_10_0.fsp
6,44,21429,EA,tai20_10_0.fsp
6,45,21429,EA,tai20_10_0.fsp
6,46,21429,EA,tai20_10_0.fsp
6,47,21429,EA,tai20_10_0.fsp
6,48,21429,EA,tai20_10_0.fsp
6,49,21429,EA,tai20_10_0.fsp
6,50,21429,EA,tai20_10_0.fsp
6,51,21429,EA,tai20_10_0.fsp
6,52,21429,EA,tai20_10_0.fsp
6,53,21429,EA,tai20_10_0.fsp
6,54,21429,EA,tai20_10_0.fsp
6,55,21429,EA,tai20_10_0.fsp
6,56,21330,EA,tai20_10_0.fsp
6,57,21330,EA,tai20_10_0.fsp
6,58,21330,EA,tai20_10_0.fsp
6,59,21330,EA,tai20_10_0.fsp
6,60,21330,EA,tai20_10_0.fsp
6,61,21330,EA,tai20_10_0.fsp
6,62,21330,EA,tai20_10_0.fsp
6,63,21330,EA,tai20_10_0.fsp
6,64,21330,EA,tai20_10_0.fsp
6,65,21330,EA,tai20_10_0.fsp
6,66,21330,EA,tai20_10_0.fsp
6,67,21330,EA,tai20_10_0.fsp
6,68,21330,EA,tai20_10_0.fsp
6,69,21318,EA,tai20_10_0.fsp
6,70,21318,EA,tai20_10_0.fsp
6,71,21318,EA,tai20_10_0.fsp
6,72,21318,EA,tai20_10_0.fsp
6,73,21318,EA,tai20_10_0.fsp
6,74,21318,EA,tai20_10_0.fsp
6,75,21318,EA,tai20_10_0.fsp
6,76,21318,EA,tai20_10_0.fsp
6,77,21318,EA,tai20_10_0.fsp
6,78,21318,EA,tai20_10_0.fsp
6,79,21318,EA,tai20_10_0.fsp
6,80,21318,EA,tai20_10_0.fsp
6,81,21318,EA,tai20_10_0.fsp
6,82,21318,EA,tai20_10_0.fsp
6,83,21318,EA,tai20_10_0.fsp
6,84,21318,EA,tai20_10_0.fsp
6,85,21318,EA,tai20_10_0.fsp
6,86,21318,EA,tai20_10_0.fsp
6,87,21318,EA,tai20_10_0.fsp
6,88,21318,EA,tai20_10_0.fsp
6,89,21318,EA,tai20_10_0.fsp
6,90,21318,EA,tai20_10_0.fsp
6,91,21318,EA,tai20_10_0.fsp
6,92,21318,EA,tai20_10_0.fsp
6,93,21318,EA,tai20_10_0.fsp
6,94,21318,EA,tai20_10_0.fsp
6,95,21318,EA,tai20_10_0.fsp
6,96,21318,EA,tai20_10_0.fsp
6,97,21318,EA,tai20_10_0.fsp
6,98,21318,EA,tai20_10_0.fsp
6,99,21318,EA,tai20_10_0.fsp
7,0,23580,EA,tai20_10_0.fsp
7,1,23053,EA,tai20_10_0.fsp
7,2,23053,EA,tai20_10_0.fsp
7,3,22881,EA,tai20_10_0.fsp
7,4,22881,EA,tai20_10_0.fsp
7,5,22881,EA,tai20_10_0.fsp
7,6,22826,EA,tai20_10_0.fsp
7,7,22622,EA,tai20_10_0.fsp
7,8,22622,EA,tai20_10_0.fsp
7,9,22622,EA,tai20_10_0.fsp
7,10,22622,EA,tai20_10_0.fsp
7,11,22553,EA,tai20_10_0.fsp
7,12,22553,EA,tai20_10_0.fsp
7,13,22532,EA,tai20_10_0.fsp
7,14,22430,EA,tai20_10_0.fsp
7,15,22430,EA,tai20_10_0.fsp
7,16,22430,EA,tai20_10_0.fsp
7,17,22199,EA,tai20_10_0.fsp
7,18,22199,EA,tai20_10_0.fsp
7,19,22103,EA,tai20_10_0.fsp
7,20,22051,EA,tai20_10_0.fsp
7,21,22051,EA,tai20_10_0.fsp
7,22,22051,EA,tai20_10_0.fsp
7,23,22051,EA,tai20_10_0.fsp
7,24,22051,EA,tai20_10_0.fsp
7,25,21973,EA,tai20_10_0.fsp
7,26,21973,EA,tai20_10_0.fsp
7,27,21936,EA,tai20_10_0.fsp
7,28,21936,EA,tai20_10_0.fsp
7,29,21936,EA,tai20_10_0.fsp
7,30,21936,EA,tai20_10_0.fsp
7,31,21936,EA,tai20_10_0.fsp
7,32,21936,EA,tai20_10_0.fsp
7,33,21936,EA,tai20_10_0.fsp
7,34,21936,EA,tai20_10_0.fsp
7,35,21936,EA,tai20_10_0.fsp
7,36,21936,EA,tai20_10_0.fsp
7,37,21834,EA,tai20_10_0.fsp
7,38,21834,EA,tai20_10_0.fsp
7,39,21834,EA,tai20_10_0.fsp
7,40,21815,EA,tai20_10_0.fsp
7,41,21815,EA,tai20_10_0.fsp
7,42,21815,EA,tai20_10_0.fsp
7,43,21815,EA,tai20_10_0.fsp
7,44,21815,EA,tai20_10_0.fsp
7,45,21815,EA,tai20_10_0.fsp
7,46,21815,EA,tai20_10_0.fsp
7,47,21744,EA,tai20_10_0.fsp
7,48,21744,EA,tai20_10_0.fsp
7,49,21744,EA,tai20_10_0.fsp
7,50,21620,EA,tai20_10_0.fsp
7,51,21620,EA,tai20_10_0.fsp
7,52,21620,EA,tai20_10_0.fsp
7,53,21620,EA,tai20_10_0.fsp
7,54,21620,EA,tai20_10_0.fsp
7,55,21620,EA,tai20_10_0.fsp
7,56,21620,EA,tai20_10_0.fsp
7,57,21620,EA,tai20_10_0.fsp
7,58,21620,EA,tai20_10_0.fsp
7,59,21506,EA,tai20_10_0.fsp
7,60,21506,EA,tai20_10_0.fsp
7,61,21506,EA,tai20_10_0.fsp
7,62,21506,EA,tai20_10_0.fsp
7,63,21506,EA,tai20_10_0.fsp
7,64,21506,EA,tai20_10_0.fsp
7,65,21506,EA,tai20_10_0.fsp
7,66,21506,EA,tai20_10_0.fsp
7,67,21506,EA,tai20_10_0.fsp
7,68,21506,EA,tai20_10_0.fsp
7,69,21506,EA,tai20_10_0.fsp
7,70,21448,EA,tai20_10_0.fsp
7,71,21448,EA,tai20_10_0.fsp
7,72,21448,EA,tai20_10_0.fsp
7,73,21448,EA,tai20_10_0.fsp
7,74,21448,EA,tai20_10_0.fsp
7,75,21448,EA,tai20_10_0.fsp
7,76,21448,EA,tai20_10_0.fsp
7,77,21448,EA,tai20_10_0.fsp
7,78,21448,EA,tai20_10_0.fsp
7,79,21448,EA,tai20_10_0.fsp
7,80,21448,EA,tai20_10_0.fsp
7,81,21448,EA,tai20_10_0.fsp
7,82,21448,EA,tai20_10_0.fsp
7,83,21448,EA,tai20_10_0.fsp
7,84,21448,EA,tai20_10_0.fsp
7,85,21448,EA,tai20_10_0.fsp
7,86,21448,EA,tai20_10_0.fsp
7,87,21448,EA,tai20_10_0.fsp
7,88,21448,EA,tai20_10_0.fsp
7,89,21448,EA,tai20_10_0.fsp
7,90,21448,EA,tai20_10_0.fsp
7,91,21448,EA,tai20_10_0.fsp
7,92,21448,EA,tai20_10_0.fsp
7,93,21448,EA,tai20_10_0.fsp
7,94,21448,EA,tai20_10_0.fsp
7,95,21448,EA,tai20_10_0.fsp
7,96,21448,EA,tai20_10_0.fsp
7,97,21448,EA,tai20_10_0.fsp
7,98,21448,EA,tai20_10_0.fsp
7,99,21448,EA,tai20_10_0.fsp
8,0,24309,EA,tai20_10_0.fsp
8,1,23547,EA,tai20_10_0.fsp
8,2,23547,EA,tai20_10_0.fsp
8,3,23547,EA,tai20_10_0.fsp
8,4,23528,EA,tai20_10_0.fsp
8,5,23528,EA,tai20_10_0.fsp
8,6,23142,EA,tai20_10_0.fsp
8,7,23142,EA,tai20_10_0.fsp
8,8,23137,EA,tai20_10_0.fsp
8,9,23137,EA,tai20_10_0.fsp
8,10,22889,EA,tai20_10_0.fsp
8,11,22770,EA,tai20_10_0.fsp
8,12,22770,EA,tai20_10_0.fsp
8,13,22521,EA,tai20_10_0.fsp
8,14,22469,EA,tai20_10_0.fsp
8,15,22469,EA,tai20_10_0.fsp
8,16,22092,EA,tai20_10_0.fsp
8,17,22092,EA,tai20_10_0.fsp
8,18,22092,EA,tai20_10_0.fsp
8,19,22092,EA,tai20_10_0.fsp
8,20,22092,EA,tai20_10_0.fsp
8,21,21914,EA,tai20_10_0.fsp
8,22,21903,EA,tai20_10_0.fsp
8,23,21903,EA,tai20_10_0.fsp
8,24,21903,EA,tai20_10_0.fsp
8,25,21804,EA,tai20_10_0.fsp
8,26,21804,EA,tai20_10_0.fsp
8,27,21804,EA,tai20_10_0.fsp
8,28,21804,EA,tai20_10_0.fsp
8,29,21804,EA,tai20_10_0.fsp
8,30,21804,EA,tai20_10_0.fsp
8,31,21804,EA,tai20_10_0.fsp
8,32,21804,EA,tai20_10_0.fsp
8,33,21804,EA,tai20_10_0.fsp
8,34,21804,EA,tai20_10_0.fsp
8,35,21804,EA,tai20_10_0.fsp
8,36,21758,EA,tai20_10_0.fsp
8,37,21758,EA,tai20_10_0.fsp
8,38,21758,EA,tai20_10_0.fsp
8,39,21758,EA,tai20_10_0.fsp
8,40,21750,EA,tai20_10_0.fsp
8,41,21750,EA,tai20_10_0.fsp
8,42,21750,EA,tai20_10_0.fsp
8,43,21750,EA,tai20_10_0.fsp
8,44,21750,EA,tai20_10_0.fsp
8,45,21750,EA,tai20_10_0.fsp
8,46,21750,EA,tai20_10_0.fsp
8,47,21750,EA,tai20_10_0.fsp
8,48,21750,EA,tai20_10_0.fsp
8,49,21750,EA,tai20_10_0.fsp
8,50,21750,EA,tai20_10_0.fsp
8,51,21750,EA,tai20_10_0.fsp
8,52,21750,EA,tai20_10_0.fsp
8,53,21750,EA,tai20_10_0.fsp
8,54,21750,EA,tai20_10_0.fsp
8,55,21750,EA,tai20_10_0.fsp
8,56,21750,EA,tai20_10_0.fsp
8,57,21750,EA,tai20_10_0.fsp
8,58,21750,EA,tai20_10_0.fsp
8,59,21750,EA,tai20_10_0.fsp
8,60,21750,EA,tai20_10_0.fsp
8,61,21750,EA,tai20_10_0.fsp
8,62,21750,EA,tai20_10_0.fsp
8,63,21750,EA,tai20_10_0.fsp
8,64,21750,EA,tai20_10_0.fsp
8,65,21750,EA,tai20_10_0.fsp
8,66,21750,EA,tai20_10_0.fsp
8,67,21750,EA,tai20_10_0.fsp
8,68,21750,EA,tai20_10_0.fsp
8,69,21750,EA,tai20_10_0.fsp
8,70,21750,EA,tai20_10_0.fsp
8,71,21750,EA,tai20_10_0.fsp
8,72,21750,EA,tai20_10_0.fsp
8,73,21750,EA,tai20_10_0.fsp
8,74,21750,EA,tai20_10_0.fsp
8,75,21750,EA,tai20_10_0.fsp
8,76,21750,EA,tai20_10_0.fsp
8,77,21750,EA,tai20_10_0.fsp
8,78,21750,EA,tai20_10_0.fsp
8,79,21750,EA,tai20_10_0.fsp
8,80,21750,EA,tai20_10_0.fsp
8,81,21750,EA,tai20_10_0.fsp
8,82,21750,EA,tai20_10_0.fsp
8,83,21750,EA,tai20_10_0.fsp
8,84,21750,EA,tai20_10_0.fsp
8,85,21750,EA,tai20_10_0.fsp
8,86,21750,EA,tai20_10_0.fsp
8,87,21750,EA,tai20_10_0.fsp
8,88,21750,EA,tai20_10_0.fsp
8,89,21750,EA,tai20_10_0.fsp
8,90,21750,EA,tai20_10_0.fsp
8,91,21750,EA,tai20_10_0.fsp
8,92,21750,EA,tai20_10_0.fsp
8,93,21750,EA,tai20_10_0.fsp
8,94,21750,EA,tai20_10_0.fsp
8,95,21750,EA,tai20_10_0.fsp
8,96,21750,EA,tai20_10_0.fsp
8,97,21750,EA,tai20_10_0.fsp
8,98,21750,EA,tai20_10_0.fsp
8,99,21750,EA,tai20_10_0.fsp
9,0,24038,EA,tai20_10_0.fsp
9,1,23788,EA,tai20_10_0.fsp
